timestamp,device,dns_target,icmp_target,service_host,dns_ms,error_code,icmp_jitter_ms,icmp_loss_pct,icmp_rtt_ms,probe_success,tcp_connect_ms
2026-03-08T14:50:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,5,0,46,1,39
2026-03-08T14:50:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,42,0,8,0,52,1,45
2026-03-08T14:51:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,61,0,0,0,49,1,45
2026-03-08T14:51:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,43,0,5,0,53,1,45
2026-03-08T14:52:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,3,0,55,1,66
2026-03-08T14:52:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,1,0,52,1,64
2026-03-08T14:53:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,66,0,4,0,60,1,53
2026-03-08T14:53:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,1,0,54,1,47
2026-03-08T14:54:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,17,0,68,1,49
2026-03-08T14:54:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,49,0,0,0,56,1,44
2026-03-08T14:55:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,50,0,7,0,63,1,45
2026-03-08T14:55:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,81,0,113,1,52
2026-03-08T14:56:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,53,0,37,0,73,1,46
2026-03-08T14:56:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,15,0,71,1,54
2026-03-08T14:57:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,55,0,0,0,63,1,45
2026-03-08T14:57:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,56,0,4,0,66,1,43
